run_id,show,theatre,opening_date,closing_date,date_source,is_revival,revival_rank,genre,based_on,lead_cast,title_ambiguous,n_weeks_observed
guys-and-dolls-run2,Guys and Dolls,Nederlander Theatre,2009-02-08,2009-06-14,week_range,True,2,,,,,19
gypsy-run1,Gypsy,St. James Theatre,1989-10-29,1991-07-28,week_range,True,1,,,,,78
gypsy-run2,Gypsy,Sam S. Shubert Theatre,2003-04-06,2004-05-30,week_range,True,2,,,,,61
gypsy-run3,Gypsy,St. James Theatre,2008-03-09,2025-08-17,week_range,True,3,,,,,84
gypsy-passion-run1,Gypsy Passion,Plymouth Theatre,1992-11-22,1993-01-03,week_range,False,1,,,,,7
hadestown-run1,Hadestown,Walter Kerr Theatre,2019-03-24,2026-08-16,week_range,False,1,,,,,309
hair-run1,Hair,Al Hirschfeld Theatre,2009-03-08,2010-06-27,week_range,True,1,,,,,69
hair-run2,Hair,St. James Theatre,2011-07-10,2011-09-11,week_range,True,2,,,,,10
hairspray-run1,Hairspray,Neil Simon Theatre,2002-07-21,2009-01-04,week_range,False,1,,,,,338
hamilton-run1,Hamilton,Richard Rodgers Theatre,2015-07-19,2026-08-16,week_range,False,1,,,,,498
hamlet-run1,Hamlet,Criterion Center Stage Right,1992-03-15,1992-05-10,week_range,True,1,,,,,9
hamlet-run2,Hamlet,Belasco Theatre,1995-04-16,1995-07-23,week_range,True,2,,,,,15
hamlet-run3,Hamlet,Broadhurst Theatre,2009-09-13,2009-12-06,week_range,True,3,,,,,13
hand-to-god-run1,Hand to God,Booth Theatre,2015-03-15,2016-01-03,week_range,False,1,,,,,42
hands-on-a-hardbody-run1,Hands on a Hardbody,Brooks Atkinson Theatre,2013-02-24,2013-04-14,week_range,False,1,,,,,8
hangmen-run1,Hangmen,John Golden Theatre,2020-03-01,2022-06-19,week_range,False,1,,,,,13
harmony-run1,Harmony,Ethel Barrymore Theatre,2023-10-22,2024-02-04,week_range,False,1,,,,,16
harry-connick-jr-in-concert-on-broadway-run1,"Harry Connick, Jr. in Concert on Broadway",Neil Simon Theatre,1990-11-25,1990-12-09,week_range,True,1,,,,,3
harry-connick-jr-in-concert-on-broadway-run2,"Harry Connick, Jr. in Concert on Broadway",Neil Simon Theatre,2010-07-18,2010-08-01,week_range,True,2,,,,,3
harry-connick-jr-a-celebration-of-cole-p-run1,"Harry Connick, Jr.-A Celebration of Cole Porter",Nederlander Theatre,2019-12-08,2019-12-29,week_range,False,1,,,,,4
harry-potter-and-the-cursed-child-run1,Harry Potter and the Cursed Child,Lyric Theatre,2020-03-08,2026-08-16,week_range,False,1,,,,,249
harry-potter-and-the-cursed-child-parts--run1,"Harry Potter and the Cursed Child, Parts One and Two",Lyric Theatre,2018-03-25,2020-03-01,week_range,False,1,,,,,102
harvey-run1,Harvey,Studio 54,2012-05-20,2012-08-05,week_range,False,1,,,,,12
having-our-say-run1,Having Our Say,Booth Theatre,1995-03-19,1995-12-31,week_range,False,1,,,,,42
hay-fever-run1,Hay Fever,Music Box Theatre,1985-12-01,1986-03-30,week_range,False,1,,,,,18
head-over-heels-run1,Head Over Heels,Hudson Theatre,2018-06-24,2019-01-06,week_range,False,1,,,,,29
heartbreak-house-run1,Heartbreak House,American Airlines Theatre,2006-09-17,2006-12-17,week_range,False,1,,,,,14
hedda-gabler-run1,Hedda Gabler,Criterion Center Stage Right,1994-06-12,1994-08-07,week_range,True,1,,,,,9
hedda-gabler-run2,Hedda Gabler,Ambassador Theatre,2001-09-23,2002-01-13,week_range,True,2,,,,,17
hedda-gabler-run3,Hedda Gabler,American Airlines Theatre,2009-01-11,2009-03-29,week_range,True,3,,,,,12
hedwig-and-the-angry-inch-run1,Hedwig and the Angry Inch,Belasco Theatre,2014-03-30,2015-09-13,week_range,False,1,,,,,77
heisenberg-run1,Heisenberg,Samuel J. Friedman Theatre,2016-09-25,2016-12-11,week_range,False,1,,,,,12
hell-s-kitchen-run1,Hell's Kitchen,Sam S. Shubert Theatre,2024-03-31,2026-02-22,week_range,False,1,,,,,100
hello-dolly-run1,"Hello, Dolly!",Lunt-Fontanne Theatre,1995-10-15,1996-01-28,week_range,True,1,,,,,16
hello-dolly-run2,"Hello, Dolly!",Sam S. Shubert Theatre,2017-03-19,2018-08-26,week_range,True,2,,,,,76
henry-iv-run1,Henry IV,Vivian Beaumont Theater,2003-11-02,2004-01-18,week_range,False,1,,,,,12
here-lies-love-run1,Here Lies Love,Broadway Theatre,2023-06-18,2023-11-26,week_range,False,1,,,,,24
high-run1,High,Booth Theatre,2011-03-27,2011-04-24,week_range,False,1,,,,,5
high-fidelity-run1,High Fidelity,Imperial Theatre,2006-11-26,2006-12-17,week_range,False,1,,,,,4
high-society-run1,High Society,St. James Theatre,1998-04-05,1998-08-30,week_range,False,1,,,,,22
hillary-and-clinton-run1,Hillary and Clinton,John Golden Theatre,2019-03-17,2019-06-23,week_range,False,1,,,,,15
hizzoner-run1,Hizzoner!,Longacre Theatre,1989-02-12,1989-03-05,week_range,False,1,,,,,4
holiday-run1,Holiday,Circle in the Square Theatre,1995-11-19,1996-01-14,week_range,False,1,,,,,9
holiday-inn-the-new-irving-berlin-musica-run1,"Holiday Inn, The New Irving Berlin Musical",Studio 54,2016-09-04,2017-01-15,week_range,False,1,,,,,20
holler-if-ya-hear-me-run1,Holler If Ya Hear Me,Palace Theatre,2014-06-08,2014-07-20,week_range,False,1,,,,,7
hollywood-arms-run1,Hollywood Arms,Cort Theatre,2002-10-13,2003-01-05,week_range,False,1,,,,,13
home-run1,Home,Todd Haimes Theatre,2024-05-19,2024-07-21,week_range,False,1,,,,,10
home-for-the-holidays-run1,Home for the Holidays,August Wilson Theatre,2017-11-19,2017-12-31,week_range,False,1,,,,,7
honeymoon-in-vegas-run1,Honeymoon in Vegas,Nederlander Theatre,2014-11-23,2015-04-05,week_range,False,1,,,,,20
honky-tonk-nights-run1,Honky Tonk Nights,Biltmore Theatre,1986-07-27,1986-08-10,week_range,False,1,,,,,3
honour-run1,Honour,Belasco Theatre,1998-04-05,1998-06-14,week_range,False,1,,,,,11
hot-feet-run1,Hot Feet,Hilton Theatre,2006-04-23,2006-07-23,week_range,False,1,,,,,14
how-i-learned-to-drive-run1,How I Learned to Drive,Samuel J. Friedman Theatre,2022-04-03,2022-06-12,week_range,False,1,,,,,11
how-to-dance-in-ohio-run1,How to Dance in Ohio,Belasco Theatre,2023-11-19,2024-02-11,week_range,False,1,,,,,13
how-to-succeed-in-business-without-reall-run1,How to Succeed in Business Without Really Trying,Richard Rodgers Theatre,1995-03-12,1996-07-14,week_range,True,1,,,,,71
how-to-succeed-in-business-without-reall-run2,How to Succeed in Business Without Really Trying,Al Hirschfeld Theatre,2011-02-27,2012-05-20,week_range,True,2,,,,,65
hugh-jackman-back-on-broadway-run1,"Hugh Jackman, Back on Broadway",Broadhurst Theatre,2011-10-30,2012-01-01,week_range,False,1,,,,,10
hughie-run1,Hughie,Circle in the Square Theatre,1996-07-28,1996-11-03,week_range,True,1,,,,,14
hughie-run2,Hughie,Booth Theatre,2016-02-14,2016-03-27,week_range,True,2,,,,,7
i-am-my-own-wife-run1,I Am My Own Wife,Lyceum Theatre,2003-11-16,2004-10-31,week_range,False,1,,,,,50
i-hate-hamlet-run1,I Hate Hamlet,Walter Kerr Theatre,1991-03-24,1991-06-23,week_range,False,1,,,,,14
i-need-that-run1,I Need That,American Airlines Theatre,2023-10-15,2023-12-31,week_range,False,1,,,,,12
i-ll-eat-you-last-a-chat-with-sue-menger-run1,I'll Eat You Last: A Chat With Sue Mengers,Booth Theatre,2013-04-07,2013-06-30,week_range,False,1,,,,,13
i-m-not-rappaport-run1,I'm Not Rappaport,Booth Theatre,1985-11-24,1988-01-17,week_range,True,1,,,,,113
i-m-not-rappaport-run2,I'm Not Rappaport,Booth Theatre,2002-07-14,2002-09-08,week_range,True,2,,,,,9
i-m-still-here-damn-it-run1,I'm Still Here...Damn It!,Booth Theatre,1998-10-25,1999-01-03,week_range,False,1,,,,,11
ian-mckellen-a-knight-out-at-the-lyceum-run1,Ian McKellen: A Knight Out at the Lyceum,Lyceum Theatre,1994-06-26,1994-06-26,week_range,False,1,,,,,1
if-you-ever-leave-me-i-m-going-with-you-run1,If You Ever Leave Me...I'm Going with You!,Cort Theatre,2001-07-22,2001-09-23,week_range,False,1,,,,,10
if-then-run1,If/Then,Richard Rodgers Theatre,2014-03-09,2015-03-22,week_range,False,1,,,,,54
il-divo-a-musical-affair-the-greatest-so-run1,Il Divo - A Musical Affair: The Greatest Songs of Broadway,Marquis Theatre,2013-11-17,2013-11-17,week_range,False,1,,,,,1
illinoise-run1,Illinoise,St. James Theatre,2024-04-28,2024-08-11,week_range,False,1,,,,,16
imaginary-friends-run1,Imaginary Friends,Ethel Barrymore Theatre,2002-12-01,2003-02-16,week_range,False,1,,,,,12
impressionism-run1,Impressionism,Gerald Schoenfeld Theatre,2009-03-01,2009-05-10,week_range,False,1,,,,,11
in-my-life-run1,In My Life,Music Box Theatre,2005-10-02,2005-12-11,week_range,False,1,,,,,11
in-transit-run1,In Transit,Circle in the Square Theatre,2016-11-13,2017-04-16,week_range,False,1,,,,,23
in-the-heights-run1,In the Heights,Richard Rodgers Theatre,2008-02-17,2011-01-09,week_range,False,1,,,,,152
in-the-next-room-run1,In the Next Room,Lyceum Theatre,2009-10-25,2010-01-10,week_range,False,1,,,,,12
in-the-summer-house-run1,In the Summer House,Vivian Beaumont Theater,1993-07-11,1993-08-22,week_range,False,1,,,,,7
indecent-run1,Indecent,Cort Theatre,2017-04-09,2017-08-06,week_range,False,1,,,,,18
indiscretions-run1,Indiscretions,Ethel Barrymore Theatre,1995-04-09,1995-11-05,week_range,False,1,,,,,31
inherit-the-wind-run1,Inherit the Wind,Royale Theatre,1996-03-03,1996-05-12,week_range,True,1,,,,,11
inherit-the-wind-run2,Inherit the Wind,Lyceum Theatre,2007-03-25,2007-07-08,week_range,True,2,,,,,16
ink-run1,Ink,Samuel J. Friedman Theatre,2019-04-07,2019-07-07,week_range,False,1,,,,,14
into-the-light-run1,Into the Light,Neil Simon Theatre,1986-10-12,1986-10-26,week_range,False,1,,,,,3
into-the-woods-run1,Into the Woods,Martin Beck Theatre,1987-10-04,1989-09-03,week_range,True,1,,,,,101
into-the-woods-run2,Into the Woods,Broadhurst Theatre,2002-04-14,2023-01-08,week_range,True,2,,,,,66
irena-s-vow-run1,Irena's Vow,Walter Kerr Theatre,2009-03-15,2009-06-28,week_range,False,1,,,,,16
irving-berlin-s-white-christmas-run1,Irving Berlin's White Christmas,Marquis Theatre,2008-11-16,2009-01-04,week_range,True,1,,,,,8
irving-berlin-s-white-christmas-run2,Irving Berlin's White Christmas,Marquis Theatre,2009-11-15,2010-01-03,week_range,True,2,,,,,8
is-he-dead-run1,Is He Dead?,Lyceum Theatre,2007-11-11,2008-03-09,week_range,False,1,,,,,18
is-this-a-room-run1,Is This A Room,Lyceum Theatre,2021-09-26,2021-11-28,week_range,False,1,,,,,10
it-ain-t-nothin-but-the-blues-run1,It Ain't Nothin' But the Blues,Ambassador Theatre,1999-04-25,2000-01-09,week_range,False,1,,,,,37
it-shoulda-been-you-run1,It Shoulda Been You,Brooks Atkinson Theatre,2015-03-22,2015-08-09,week_range,False,1,,,,,21
it-s-only-a-play-run1,It's Only a Play,Bernard B. Jacobs Theatre,2014-08-31,2015-06-07,week_range,False,1,,,,,41
it-s-a-slippery-slope-run1,It's a Slippery Slope,Vivian Beaumont Theater,1996-11-03,1997-01-12,week_range,False,1,,,,,11
ivanov-run1,Ivanov,Vivian Beaumont Theater,1997-10-26,1998-01-04,week_range,False,1,,,,,11
job-run1,JOB,Helen Hayes Theatre,2024-07-21,2024-10-27,week_range,False,1,,,,,15
jack-a-night-on-the-town-with-john-barry-run1,Jack: A Night on the Town with John Barrymore,Belasco Theatre,1996-04-21,1996-05-05,week_range,False,1,,,,,3
jackie-run1,Jackie,Belasco Theatre,1997-10-12,1998-03-01,week_range,False,1,,,,,21
jackie-mason-s-laughing-room-only-run1,Jackie Mason's Laughing Room Only,Brooks Atkinson Theatre,2003-10-26,2003-11-30,week_range,False,1,,,,,6
jackie-mason-s-the-world-according-to-me-run1,Jackie Mason's The World According to Me!,Brooks Atkinson Theatre,1986-12-21,1989-01-01,week_range,False,1,,,,,90
jackie-mason-brand-new-run1,Jackie Mason: Brand New,Neil Simon Theatre,1990-10-14,1991-06-30,week_range,False,1,,,,,38
jackie-mason-freshly-squeezed-run1,Jackie Mason: Freshly Squeezed,Helen Hayes Theatre,2005-03-13,2005-09-04,week_range,False,1,,,,,26
jackie-mason-politically-incorrect-run1,Jackie Mason: Politically Incorrect,John Golden Theatre,1994-03-27,1995-06-04,week_range,False,1,,,,,59
jagged-little-pill-run1,Jagged Little Pill,Broadhurst Theatre,2019-11-03,2021-12-19,week_range,False,1,,,,,28
jaja-s-african-hair-braiding-run1,Jaja’s African Hair Braiding,Samuel J. Friedman Theatre,2023-09-17,2023-11-19,week_range,False,1,,,,,10
jake-s-women-run1,Jake's Women,Neil Simon Theatre,1992-03-15,1992-10-25,week_range,False,1,,,,,33
james-joyce-s-the-dead-run1,James Joyce's The Dead,Belasco Theatre,1999-12-19,2000-04-16,week_range,False,1,,,,,18
jane-eyre-run1,Jane Eyre,Brooks Atkinson Theatre,2000-11-12,2001-06-10,week_range,False,1,,,,,31
jay-johnson-the-two-and-only-run1,Jay Johnson: The Two and Only,Helen Hayes Theatre,2006-09-24,2006-11-26,week_range,False,1,,,,,10
jeff-ross-take-a-banana-for-the-ride-run1,Jeff Ross: Take a Banana For the Ride,Nederlander Theatre,2025-08-10,2025-09-28,week_range,False,1,,,,,8
jekyll-hyde-run1,Jekyll & Hyde,Plymouth Theatre,1997-03-23,2001-01-07,week_range,True,1,,,,,199
jekyll-hyde-run2,Jekyll & Hyde,Marquis Theatre,2013-04-07,2013-05-12,week_range,True,2,,,,,6
jelly-s-last-jam-run1,Jelly's Last Jam,Virginia Theatre,1992-04-05,1993-09-05,week_range,False,1,,,,,75
jerome-kern-goes-to-hollywood-run1,Jerome Kern Goes to Hollywood,Ritz Theatre,1986-01-19,1986-02-02,week_range,False,1,,,,,3
jerome-robbins-broadway-run1,Jerome Robbins' Broadway,Imperial Theatre,1989-01-15,1990-09-02,week_range,False,1,,,,,86
jerry-seinfeld-live-on-broadway-run1,Jerry Seinfeld: Live on Broadway,Broadhurst Theatre,1998-08-09,1998-08-09,week_range,False,1,,,,,1
jerry-s-girls-run1,Jerry's Girls,St. James Theatre,1985-12-01,1986-04-20,week_range,False,1,,,,,20
jersey-boys-run1,Jersey Boys,August Wilson Theatre,2005-10-09,2017-01-15,week_range,False,1,,,,,588
jerusalem-run1,Jerusalem,Music Box Theatre,2011-04-03,2011-08-21,week_range,False,1,,,,,21
jesus-christ-superstar-run1,Jesus Christ Superstar,Ford Center for the Performing Arts,2000-03-26,2000-09-03,week_range,True,1,,,,,24
jesus-christ-superstar-run2,Jesus Christ Superstar,Neil Simon Theatre,2012-03-04,2012-07-01,week_range,True,2,,,,,18
jitney-run1,Jitney,Samuel J. Friedman Theatre,2017-01-01,2017-03-12,week_range,False,1,,,,,11
joe-turner-s-come-and-gone-run1,Joe Turner's Come and Gone,Ethel Barrymore Theatre,1988-03-20,1988-06-26,week_range,True,1,,,,,15
joe-turner-s-come-and-gone-run2,Joe Turner's Come and Gone,Ethel Barrymore Theatre,2009-03-22,2026-07-26,week_range,True,2,,,,,30
john-lithgow-stories-by-heart-run1,John Lithgow: Stories By Heart,American Airlines Theatre,2017-12-24,2018-03-04,week_range,False,1,,,,,11
john-proctor-is-the-villain-run1,John Proctor is the Villain,Booth Theatre,2025-03-23,2025-09-07,week_range,False,1,,,,,25
jonas-brothers-run1,Jonas Brothers,Marquis Theatre,2023-03-19,2023-03-19,week_range,False,1,,,,,1
joseph-and-the-amazing-technicolor-dream-run1,Joseph and the Amazing Technicolor Dreamcoat,Minskoff Theatre,1993-10-31,1994-05-29,week_range,False,1,,,,,31
journey-s-end-run1,Journey's End,Belasco Theatre,2007-02-11,2007-06-10,week_range,False,1,,,,,18
juan-darien-run1,Juan Darien,Vivian Beaumont Theater,1996-11-10,1997-01-05,week_range,False,1,,,,,9
judgment-at-nuremberg-run1,Judgment at Nuremberg,Longacre Theatre,2001-02-18,2001-05-13,week_range,False,1,,,,,13
julia-sweeney-s-god-said-ha-run1,"Julia Sweeney's God Said ""Ha!""",Lyceum Theatre,1996-11-10,1996-12-08,week_range,False,1,,,,,5
julius-caesar-run1,Julius Caesar,Belasco Theatre,2005-03-13,2005-06-12,week_range,False,1,,,,,14
jumpers-run1,Jumpers,Brooks Atkinson Theatre,2004-04-11,2004-07-11,week_range,False,1,,,,,14
junk-run1,Junk,Vivian Beaumont Theater,2017-10-08,2018-01-07,week_range,False,1,,,,,14
juno-and-the-paycock-run1,Juno and the Paycock,John Golden Theatre,1988-06-19,1988-07-03,week_range,False,1,,,,,3
just-for-us-run1,Just For Us,Hudson Theatre,2023-06-25,2023-08-20,week_range,False,1,,,,,9
just-in-time-run1,Just in Time,Circle in the Square Theatre,2025-04-06,2026-08-16,week_range,False,1,,,,,72
kpop-run1,KPOP,Circle in the Square Theatre,2022-10-16,2022-12-11,week_range,False,1,,,,,9
kat-and-the-kings-run1,Kat and the Kings,Cort Theatre,1999-08-08,2000-01-02,week_range,False,1,,,,,22
kathy-griffin-wants-a-tony-run1,Kathy Griffin Wants a Tony,Belasco Theatre,2011-03-13,2011-03-20,week_range,False,1,,,,,2
kiki-herb-alive-on-broadway-run1,Kiki & Herb: Alive on Broadway,Helen Hayes Theatre,2006-08-13,2006-09-10,week_range,False,1,,,,,5
kimberly-akimbo-run1,Kimberly Akimbo,Booth Theatre,2022-10-16,2024-04-28,week_range,False,1,,,,,81
king-charles-iii-run1,King Charles III,Music Box Theatre,2015-10-11,2016-01-31,week_range,False,1,,,,,16
king-david-run1,King David,New Amsterdam Theatre,1997-05-18,1997-05-25,week_range,False,1,,,,,2
king-hedley-ii-run1,King Hedley II,Virginia Theatre,2001-04-15,2001-07-01,week_range,False,1,,,,,12
king-kong-run1,King Kong,Broadway Theatre,2018-10-07,2019-08-18,week_range,False,1,,,,,46
king-lear-run1,King Lear,Vivian Beaumont Theater,2004-02-15,2004-04-18,week_range,True,1,,,,,10
king-lear-run2,King Lear,Cort Theatre,2019-03-03,2019-06-09,week_range,True,2,,,,,15
kinky-boots-run1,Kinky Boots,Al Hirschfeld Theatre,2013-03-03,2019-04-07,week_range,False,1,,,,,318
kiss-me-kate-run1,"Kiss Me, Kate",Martin Beck Theatre,1999-10-31,2001-12-30,week_range,True,1,,,,,114
kiss-me-kate-run2,"Kiss Me, Kate",Studio 54,2019-02-17,2019-06-30,week_range,True,2,,,,,20
kiss-of-the-spider-woman-run1,Kiss of the Spider Woman,Broadhurst Theatre,1993-04-25,1995-07-02,week_range,False,1,,,,,115
kristin-chenoweth-for-the-girls-run1,Kristin Chenoweth: For The Girls,Nederlander Theatre,2019-11-17,2019-11-17,week_range,False,1,,,,,1
kristin-chenoweth-my-love-letter-to-broa-run1,Kristin Chenoweth: My Love Letter to Broadway,Lunt-Fontanne Theatre,2016-11-06,2016-11-13,week_range,False,1,,,,,2
la-bete-run1,La Bete,Eugene O'Neill Theatre,1991-02-03,1991-03-03,week_range,True,1,,,,,5
la-bete-run2,La Bete,Music Box Theatre,2010-09-26,2011-01-09,week_range,True,2,,,,,16
la-boheme-run1,La Boheme,Broadway Theatre,2002-12-01,2003-06-29,week_range,False,1,,,,,31
la-cage-aux-folles-run1,La Cage aux Folles,Palace Theatre,1985-06-09,1987-11-15,week_range,True,1,,,,,128
la-cage-aux-folles-run2,La Cage aux Folles,Marquis Theatre,2004-11-14,2005-06-26,week_range,True,2,,,,,33
la-cage-aux-folles-run3,La Cage aux Folles,Longacre Theatre,2010-04-11,2011-05-01,week_range,True,3,,,,,56
lackawanna-blues-run1,Lackawanna Blues,Samuel J. Friedman Theatre,2021-09-19,2021-11-14,week_range,False,1,,,,,9
lady-day-at-emerson-s-bar-and-grill-run1,Lady Day at Emerson's Bar and Grill,Circle in the Square Theatre,2014-03-30,2014-10-05,week_range,False,1,,,,,27
largely-new-york-run1,Largely New York,St. James Theatre,1989-04-23,1989-09-03,week_range,False,1,,,,,20
late-nite-comic-run1,Late Nite Comic,Ritz Theatre,1987-10-04,1987-10-18,week_range,False,1,,,,,3
latin-history-for-morons-run1,Latin History for Morons,Studio 54,2017-10-22,2018-02-25,week_range,False,1,,,,,19
latinologues-run1,Latinologues,Helen Hayes Theatre,2005-09-18,2006-01-01,week_range,False,1,,,,,16
laugh-whore-run1,Laugh Whore,Cort Theatre,2004-10-17,2005-01-02,week_range,False,1,,,,,12
laughter-on-the-23rd-floor-run1,Laughter on the 23rd Floor,Richard Rodgers Theatre,1993-11-07,1994-08-28,week_range,False,1,,,,,43
leader-of-the-pack-run1,Leader of the Pack,Ambassador Theatre,1985-06-09,1985-07-21,week_range,False,1,,,,,7
leap-of-faith-run1,Leap of Faith,St. James Theatre,2012-04-08,2012-05-13,week_range,False,1,,,,,6
left-on-tenth-run1,Left on Tenth,James Earl Jones Theatre,2024-09-29,2025-02-02,week_range,False,1,,,,,19
legally-blonde-run1,Legally Blonde,Palace Theatre,2007-04-08,2008-10-19,week_range,False,1,,,,,81
legs-diamond-run1,Legs Diamond,Mark Hellinger Theatre,1988-10-30,1989-02-19,week_range,False,1,,,,,17
lempicka-run1,Lempicka,Longacre Theatre,2024-03-24,2024-05-19,week_range,False,1,,,,,9
lend-me-a-tenor-run1,Lend Me a Tenor,Royale Theatre,1989-02-19,1990-04-22,week_range,True,1,,,,,62
lend-me-a-tenor-run2,Lend Me a Tenor,Music Box Theatre,2010-03-14,2010-08-15,week_range,True,2,,,,,23
lennon-run1,Lennon,Broadhurst Theatre,2005-07-10,2005-09-25,week_range,False,1,,,,,12
leopoldstadt-run1,Leopoldstadt,Longacre Theatre,2022-09-18,2023-07-02,week_range,False,1,,,,,42
les-liaisons-dangereuses-run1,Les Liaisons Dangereuses,Music Box Theatre,1987-04-26,1987-09-06,week_range,True,1,,,,,20
les-liaisons-dangereuses-run2,Les Liaisons Dangereuses,American Airlines Theatre,2008-04-13,2008-07-06,week_range,True,2,,,,,13
les-liaisons-dangereuses-run3,Les Liaisons Dangereuses,Booth Theatre,2016-10-09,2017-01-08,week_range,True,3,,,,,14
les-miserables-run1,Les Miserables,Imperial Theatre,1987-03-01,2003-05-18,week_range,True,1,,,,,846
les-miserables-run2,Les Miserables,Broadhurst Theatre,2006-10-29,2008-01-06,week_range,True,2,,,,,63
les-miserables-run3,Les Miserables,Imperial Theatre,2014-03-02,2016-09-04,week_range,True,3,,,,,131
lestat-run1,Lestat,Palace Theatre,2006-03-26,2006-05-28,week_range,False,1,,,,,10
let-it-be-run1,Let It Be,St. James Theatre,2013-07-21,2013-09-01,week_range,False,1,,,,,7
lettice-and-lovage-run1,Lettice and Lovage,Ethel Barrymore Theatre,1990-03-18,1990-12-23,week_range,False,1,,,,,41
lewis-black-black-to-the-future-run1,Lewis Black: Black to the Future,Marquis Theatre,2016-09-18,2016-10-30,week_range,False,1,,,,,6
lewis-black-running-on-empty-run1,Lewis Black: Running On Empty,Richard Rodgers Theatre,2012-10-14,2012-10-21,week_range,False,1,,,,,2
liberation-run1,Liberation,James Earl Jones Theatre,2025-10-12,2026-02-01,week_range,False,1,,,,,17
life-of-pi-run1,Life of Pi,Gerald Schoenfeld Theatre,2023-03-12,2023-07-23,week_range,False,1,,,,,20
life-x-3-run1,Life x 3,Circle in the Square Theatre,2003-03-16,2003-06-29,week_range,False,1,,,,,16
lillian-run1,Lillian,Ethel Barrymore Theatre,1986-01-12,1986-02-23,week_range,False,1,,,,,7
linda-vista-run1,Linda Vista,Helen Hayes Theater,2019-09-22,2019-11-10,week_range,False,1,,,,,8
little-bear-ridge-road-run1,Little Bear Ridge Road,Booth Theatre,2025-10-12,2025-12-21,week_range,False,1,,,,,11
little-me-run1,Little Me,Criterion Center Stage Right,1998-10-11,1999-02-07,week_range,False,1,,,,,18
little-shop-of-horrors-run1,Little Shop of Horrors,Virginia Theatre,2003-08-31,2004-08-22,week_range,False,1,,,,,52
little-women-run1,Little Women,Virginia Theatre,2004-12-12,2005-05-22,week_range,False,1,,,,,24
living-on-love-run1,Living on Love,Longacre Theatre,2015-04-05,2015-05-03,week_range,False,1,,,,,5
liza-s-at-the-palace-run1,Liza's at the Palace....,Palace Theatre,2008-12-07,2009-01-04,week_range,False,1,,,,,5
lobby-hero-run1,Lobby Hero,Helen Hayes Theater,2018-03-04,2018-05-13,week_range,False,1,,,,,11
lombardi-run1,Lombardi,Circle in the Square Theatre,2010-09-26,2011-05-22,week_range,False,1,,,,,35
london-assurance-run1,London Assurance,Criterion Center Stage Right,1997-04-20,1997-06-29,week_range,False,1,,,,,11
long-day-s-journey-into-night-run1,Long Day's Journey Into Night,Broadhurst Theatre,1986-04-27,1986-06-29,week_range,True,1,,,,,10
long-day-s-journey-into-night-run2,Long Day's Journey Into Night,Neil Simon Theatre,1988-06-12,1988-07-24,week_range,True,2,,,,,7
long-day-s-journey-into-night-run3,Long Day's Journey Into Night,Plymouth Theatre,2003-04-27,2003-08-31,week_range,True,3,,,,,19
long-day-s-journey-into-night-run4,Long Day's Journey Into Night,American Airlines Theatre,2016-04-03,2016-06-26,week_range,True,4,,,,,13
looped-run1,Looped,Lyceum Theatre,2010-02-21,2010-04-11,week_range,False,1,,,,,8
loot-run1,Loot,Music Box Theatre,1986-04-06,1986-06-29,week_range,False,1,,,,,13
lord-of-the-dance-dangerous-games-run1,Lord of the Dance: Dangerous Games,Lyric Theatre,2015-11-08,2016-01-03,week_range,False,1,,,,,8
losing-louie-run1,Losing Louie,Biltmore Theatre,2006-09-24,2006-11-26,week_range,False,1,,,,,10
lost-in-yonkers-run1,Lost in Yonkers,Richard Rodgers Theatre,1991-02-17,1993-01-03,week_range,False,1,,,,,99
love-letters-run1,Love Letters,Edison Theatre,1989-11-05,1990-01-21,week_range,True,1,,,,,12
love-letters-run2,Love Letters,Brooks Atkinson Theatre,2014-09-14,2014-12-14,week_range,True,2,,,,,14
love-thy-neighbor-run1,Love Thy Neighbor,Booth Theatre,1996-03-24,1997-01-05,week_range,False,1,,,,,41
love-valour-compassion-run1,Love! Valour! Compassion!,Walter Kerr Theatre,1995-01-22,1995-09-17,week_range,False,1,,,,,35
love-life-run1,Love/Life,Vivian Beaumont Theater,2005-05-01,2005-05-29,week_range,False,1,,,,,5
lovemusik-run1,Lovemusik,Biltmore Theatre,2007-04-15,2007-06-24,week_range,False,1,,,,,11
lucifer-s-child-run1,Lucifer's Child,Music Box Theatre,1991-03-31,1991-04-28,week_range,False,1,,,,,5
lucky-guy-run1,Lucky Guy,Broadhurst Theatre,2013-03-03,2013-07-07,week_range,False,1,,,,,19
lysistrata-jones-run1,Lysistrata Jones,Walter Kerr Theatre,2011-11-13,2012-01-08,week_range,False,1,,,,,9
m-butterfly-run1,M. Butterfly,Eugene O'Neill Theatre,1988-03-13,1990-01-28,week_range,True,1,,,,,99
m-butterfly-run2,M. Butterfly,Cort Theatre,2017-10-08,2017-12-17,week_range,True,2,,,,,11
mj-the-musical-run1,MJ The Musical,Neil Simon Theatre,2021-12-12,2026-08-16,week_range,False,1,,,,,244
ma-rainey-s-black-bottom-run1,Ma Rainey's Black Bottom,Royale Theatre,2003-01-26,2003-04-06,week_range,False,1,,,,,11
macbeth-run1,Macbeth,Lyceum Theatre,1988-04-17,1988-06-26,week_range,True,1,,,,,11
macbeth-run2,Macbeth,Music Box Theatre,2000-06-11,2000-06-25,week_range,True,2,,,,,3
